lat,lon,type,name,tags
49.2755158,-123.1233118,cosmetics,MASC,"{'website': 'https://shopmasc.com/', 'addr:housenumber': '433', 'payment:credit_cards': 'yes', 'phone': '+1-877-811-8113', 'opening_hours': 'Mo-Fr 10:00-19:00; Sa 10:00-18:00; Su 11:00-17:00', 'addr:street': 'Davie Street', 'payment:debit_cards': 'yes', 'addr:postcode': 'V6B 2G2', 'email': 'INFO@SHOPMASC.COM', 'start_date': '2007', 'addr:city': 'Vancouver'}"
49.2768573,-123.125489,beauty,La Lotus Nails Spa,"{'addr:province': 'BC', 'website': 'https://www.lalotusnailspa.com/', 'addr:housenumber': '625', 'beauty': 'nails', 'phone': '+1-604-682-3688', 'opening_hours': 'Mo-Sa 10:00-20:00; Su 10:00-19:00', 'addr:street': 'Davie Street', 'addr:postcode': 'V6B 3N3', 'email': 'info@lalotusnailspa.com', 'addr:city': 'Vancouver'}"
49.2786993,-123.125058,beauty,Art Nail & Hair Salon,"{'opening_hours:signed': 'no', 'addr:province': 'BC', 'addr:housenumber': '751', 'phone': '+1-778-786-8099', 'check_date:opening_hours': '2022-09-02', 'addr:street': 'Helmcken Street', 'addr:city': 'Vancouver'}"
49.278381,-123.124628,erotic,XXX Adult Store,"{'addr:province': 'BC', 'opening_hours': 'Mo-Su 11:00-23:00', 'addr:housenumber': '1097', 'addr:street': 'Granville Street', 'addr:city': 'Vancouver'}"
49.2769017,-123.12053,clothes,Indochino,"{'brand:wikidata': 'Q64448127', 'addr:province': 'BC', 'payment:credit_cards': 'yes', 'brand:wikipedia': 'en:Indochino', 'check_date:opening_hours': '2020-12-12', 'addr:postcode': 'V6B 2W9', 'clothes': 'suits', 'addr:city': 'Vancouver', 'addr:housenumber': '1014', 'phone': '+1-604-336-7674', 'opening_hours': 'Mo-Fr 10:00-20:00; Sa 10:00-19:00; Su 10:00-18:00', 'addr:street': 'Homer Street', 'payment:debit_cards': 'yes', 'brand': 'Indochino'}"
49.2805162,-123.130703,cannabis,The Dispensary,"{'opening_hours:signed': 'no', 'addr:province': 'BC', 'addr:street': 'Thurlow Street', 'addr:city': 'Vancouver'}"
49.2795583,-123.1232223,beauty,MoCa,"{'addr:province': 'BC', 'opening_hours': 'Mo-Fr 10:00-19:00; Sa-Su 10:00-17:30', 'check_date:opening_hours': '2022-02-24', 'addr:housenumber': '715', 'addr:street': 'Nelson Street', 'addr:city': 'Vancouver'}"
49.2795994,-123.1232873,cannabis,Canna Clinic,"{'addr:province': 'BC', 'opening_hours': 'Su-Tu 10:00-22:00; We-Sa 10:00-23:00', 'addr:housenumber': '725', 'addr:street': 'Nelson Street', 'addr:city': 'Vancouver'}"
49.2801045,-123.120864,convenience,Smoke & Food Market,"{'opening_hours:signed': 'no', 'addr:province': 'BC', 'addr:housenumber': '665', 'addr:street': 'Smithe Street', 'addr:city': 'Vancouver'}"
49.2828522,-123.107023,convenience,Express News,"{'addr:province': 'BC', 'opening_hours': 'Mo-Th 08:00-00:00; Sa 09:00-02:00; Su 09:00-00:00; Fr 08:00-02:00', 'addr:housenumber': '303', 'addr:street': 'Abbott Street', 'addr:city': 'Vancouver'}"
49.282784,-123.107069,clothes,Hey Jude,"{'addr:province': 'BC', 'addr:housenumber': '315', 'addr:street': 'Abbott Street', 'addr:city': 'Vancouver'}"
49.2825578,-123.1071738,supermarket,Nesters Market,"{'opening_hours': 'Mo-Fr 08:00-21:00; Sa 09:00-21:00; Su 09:00-20:00', 'website': 'https://www.nestersmarket.com/', 'addr:housenumber': '333', 'addr:street': 'Abbott Street', 'phone': '+1-604-688-7550'}"
49.2830949,-123.1071348,tobacco,Ignite,"{'addr:housenumber': '109', 'addr:street': 'West Cordova Street'}"
49.2785325,-123.129671,beauty,Yugen,"{'opening_hours:signed': 'no', 'addr:province': 'BC', 'wheelchair': 'yes', 'addr:housenumber': '1236', 'beauty': 'nails', 'phone': '+1-604-655-6582', 'addr:street': 'Burrard Street', 'addr:city': 'Vancouver'}"
49.2803327,-123.121136,tobacco,Mr. Vape Smoke & Bongs,"{'addr:province': 'BC', 'opening_hours': 'Tu-Su 12:00-24:00; Mo 13:00-24:00', 'addr:housenumber': '894', 'addr:street': 'Granville Street', 'addr:city': 'Vancouver'}"
49.2809775,-123.124574,beauty,Electra Laser,"{'addr:province': 'BC', 'opening_hours': 'Mo-Fr 09:00-21:00; Sa 09:00-18:00', 'addr:housenumber': '955', 'addr:street': 'Hornby Street', 'addr:city': 'Vancouver'}"
49.2803633,-123.121091,clothes,Camouflage,"{'opening_hours:signed': 'no', 'addr:province': 'BC', 'addr:housenumber': '888', 'addr:street': 'Granville Street', 'addr:city': 'Vancouver'}"
49.282143,-123.122783,clothes,La Jolie Madame,"{'addr:province': 'BC', 'opening_hours': 'Mo-Fr 10:30-17:30; Sa 10:00-17:00', 'addr:housenumber': '849', 'addr:street': 'Hornby Street', 'clothes': 'underwear', 'addr:city': 'Vancouver'}"
49.2820542,-123.122929,nutrition_supplements,Modern Wellness,"{'addr:province': 'BC', 'opening_hours': 'Mo-Fr 08:00-20:00; Sa 10:00-18:00; Su 09:30-17:30', 'addr:housenumber': '857', 'addr:street': 'Hornby Street', 'addr:city': 'Vancouver'}"
49.2862203,-123.1149589,tea,Murchie's Fine Tea,{'addr:street': 'West Hastings Street'}
49.2865511,-123.1161471,shoes,Ingledew's,"{'addr:housenumber': '900', 'addr:street': 'West Hastings Street', 'addr:postcode': 'V6C 1E1', 'addr:city': 'Vancouver'}"
49.2799464,-123.125579,beauty,Bold Hair Design,"{'addr:province': 'BC', 'wheelchair': 'no', 'website': 'https://www.boldhairdesign.com/', 'beauty': 'hair', 'payment:cash': 'yes', 'check_date:opening_hours': '2021-06-28', 'addr:postcode': 'V6Z 1V6', 'addr:city': 'Vancouver', 'addr:housenumber': '1054', 'phone': '+1-604-696-5560', 'opening_hours': '10:00-21:00', 'addr:street': 'Hornby Street', 'email': 'boldhairdesign@gmail.com'}"
49.2799295,-123.1256183,beauty,Medi Spa,"{'opening_hours': 'Mo-Sa 10:00-19:00; Su 12:00-16:00', 'wheelchair': 'no', 'addr:housenumber': '1060', 'addr:street': 'Hornby Street', 'addr:city': 'Vancouver'}"
49.286537,-123.11542,jewelry,Palladio,"{'addr:province': 'BC', 'addr:housenumber': '855', 'addr:street': 'West Hastings Street', 'addr:city': 'Vancouver'}"
49.2842875,-123.118995,clothes,Long Tall Sally,"{'addr:province': 'BC', 'addr:street': 'Hornby Street', 'addr:city': 'Vancouver'}"
49.2828429,-123.121794,sports,Peloton,"{'opening_hours:signed': 'no', 'brand:wikidata': 'Q56276186', 'addr:province': 'BC', 'addr:housenumber': '919', 'brand:wikipedia': 'en:Peloton (exercise equipment company)', 'addr:street': 'Robson Street', 'brand': 'Peloton', 'start_date': '2021', 'addr:city': 'Vancouver'}"
49.2824797,-123.122274,shoes,Xixo,"{'addr:province': 'BC', 'website': 'https://xixo.ca/', 'addr:housenumber': '807', 'phone': '+1-604-620-6738', 'opening_hours': 'Mo-Sa 10:00-18:00; Su 11:00-17:00', 'addr:street': 'Hornby Street', 'opening_hours:covid19': 'closed', 'addr:postcode': 'V6Z 1T9', 'addr:city': 'Vancouver'}"
49.282415,-123.122382,second_hand,High End Resale,"{'addr:province': 'BC', 'website': 'https://www.highendresale.ca/', 'addr:housenumber': '813', 'phone': '+1-604-682-8893', 'second_hand': 'yes', 'opening_hours': 'Mo-Su 10:30-17:30', 'addr:street': 'Hornby Street', 'addr:postcode': 'V6Z 3B7', 'addr:city': 'Vancouver'}"
49.2823879,-123.1225338,clothes,DIPT,"{'addr:province': 'BC', 'website': 'https://www.vancityoriginal.com/', 'addr:housenumber': '819', 'phone': '+1-604-669-9990', 'opening_hours': '11:00-18:00', 'check_date:opening_hours': '2022-03-27', 'addr:street': 'Hornby Street', 'addr:postcode': 'V6Z 2E6', 'email': 'customerservice@vancityoriginal.com', 'clothes': 'women;men;hats', 'addr:city': 'Vancouver'}"
49.2825304,-123.122212,cosmetics,MAC Cosmetics,"{'brand:wikidata': 'Q2624442', 'addr:province': 'BC', 'addr:housenumber': '908', 'brand:wikipedia': 'en:MAC Cosmetics', 'opening_hours': 'Mo-Sa 11:00-19:00; Su 12:00-18:00', 'short_name': 'M·A·C', 'addr:street': 'Robson Street', 'brand': 'MAC Cosmetics', 'addr:city': 'Vancouver'}"
49.2799035,-123.1256599,clothes,Mine & Yours,"{'addr:province': 'BC', 'opening_hours': 'Mo-Sa 10:00-18:00; Su 12:00-18:00', 'wheelchair': 'yes', 'addr:housenumber': '1062', 'addr:street': 'Hornby Street', 'addr:city': 'Vancouver'}"
49.2794861,-123.1262597,jewelry,Jeweliette,"{'opening_hours:signed': 'no', 'addr:province': 'BC', 'addr:housenumber': '1090', 'addr:street': 'Hornby Street', 'addr:city': 'Vancouver'}"
49.2826923,-123.122274,shoes,Salvatore Ferragamo,"{'brand:wikidata': 'Q3946053', 'addr:province': 'BC', 'addr:housenumber': '918', 'brand:wikipedia': 'en:Salvatore Ferragamo S.p.A.', 'opening_hours': 'Mo-We 10:00-18:00; Th-Sa 10:00-19:00', 'addr:street': 'Robson Street', 'brand': 'Salvatore Ferragamo', 'clothes': 'women;men', 'addr:city': 'Vancouver'}"
49.2835753,-123.1142952,clothes,Item Lookup,"{'addr:province': 'BC', 'addr:housenumber': '536', 'addr:street': 'Seymour Street', 'addr:city': 'Vancouver'}"
49.2769255,-123.12827,beauty,Blue Water Spa,"{'addr:province': 'BC', 'addr:housenumber': '1282', 'phone': '+1-604-559-9980', 'opening_hours': 'Mo-Su 11:00-22:00', 'check_date:opening_hours': '2022-03-22', 'addr:street': 'Howe Street', 'addr:city': 'Vancouver'}"
49.2754408,-123.1246855,beauty,Elle Boutique Salon,"{'opening_hours': 'Mo-Fr 09:00-19:00; Sa 10:00-19:00; Su 11:00-17:00', 'website': 'https://www.elleboutiquesalon.com', 'addr:housenumber': '1236', 'addr:street': 'Richards Street', 'phone': '+1-604-428-8650'}"
49.2826653,-123.1142466,clothes,Blushing Boutique,"{'addr:province': 'BC', 'addr:housenumber': '579', 'addr:street': 'Richards Street', 'addr:city': 'Vancouver'}"
49.284185,-123.110408,clothes,Arteminisia,"{'addr:province': 'BC', 'addr:housenumber': '452', 'addr:street': 'West Cordova Street', 'addr:city': 'Vancouver'}"
49.2844762,-123.110867,clothes,Ego Closet,"{'addr:province': 'BC', 'addr:housenumber': '486', 'addr:street': 'West Cordova Street', 'addr:city': 'Vancouver'}"
49.2843294,-123.1101621,erotic,Honey Gifts,"{'website': 'https://www.honeygifts.com', 'addr:housenumber': '413', 'addr:street': 'West Cordova Street'}"
49.2843882,-123.110715,clothes,Motherland,"{'addr:province': 'BC', 'website': 'https://www.ntlstandards.com/', 'addr:housenumber': '466', 'payment:credit_cards': 'yes', 'phone': '+1-604-681-0780', 'addr:street': 'West Cordova Street', 'clothes': 'men', 'addr:city': 'Vancouver'}"
49.2826266,-123.1143204,stationery,BC Stamp Works,"{'opening_hours:signed': 'no', 'addr:housenumber': '583', 'addr:street': 'Richards Street', 'postal_code': 'V6B 2Z5', 'phone': '+1-604-687-6971', 'addr:city': 'Vancouver'}"
49.2767165,-123.1271435,beauty,Minoko,"{'addr:province': 'BC', 'opening_hours': 'Mo-Sa 10:30-19:00; Su 11:00-18:00', 'addr:housenumber': '1253', 'addr:street': 'Granville Street', 'addr:city': 'Vancouver'}"
49.2642183,-123.1141451,department_store,Winners Homesense,"{'addr:province': 'BC', 'addr:housenumber': '491', 'air_conditioning': 'yes', 'level': '1', 'addr:street': 'West 8th Avenue', 'payment:debit_cards': 'yes', 'addr:city': 'Vancouver'}"
49.276499,-123.1229924,beauty,Spruce,"{'addr:province': 'BC', 'addr:housenumber': '1128', 'addr:street': 'Richards Street', 'addr:city': 'Vancouver'}"
49.2774274,-123.1260734,cannabis,Zoomers Dispensary,"{'addr:province': 'BC', 'opening_hours': 'Mo-Su 10:00-22:00', 'addr:housenumber': '1181', 'addr:street': 'Granville Street', 'addr:city': 'Vancouver'}"
49.2775244,-123.125885,cannabis,Cloud City,"{'addr:province': 'BC', 'opening_hours': 'Mo-Su 12:00-22:00', 'addr:housenumber': '1171', 'addr:street': 'Granville Street', 'addr:city': 'Vancouver'}"
49.2794978,-123.1072681,beauty,Bling,"{'beauty': 'nails', 'addr:housenumber': '98', 'addr:street': 'Keefer Street'}"
49.2809539,-123.106071,art,Skwachays Lodge Aboriginal Fair Trade Gallery,"{'addr:province': 'BC', 'website': 'https://gallery.urbanaboriginal.org/', 'alt_name': 'Urban Aboriginal', 'addr:housenumber': '29', 'phone': '+1-888-998-0797', 'addr:street': 'West Pender Street', 'email': 'gallery@skwachays.com', 'addr:city': 'Vancouver'}"
49.2794417,-123.1070365,beauty,The Dog Republic,"{'addr:housenumber': '86', 'addr:street': 'Keefer Street'}"
49.2793846,-123.1067375,beauty,Katie's Nails and Waxing,"{'addr:housenumber': '68', 'addr:street': 'Keefer Street'}"
49.2785517,-123.124355,e-cigarette,King Royal,"{'opening_hours:signed': 'no', 'addr:province': 'BC', 'check_date:opening_hours': '2022-09-02', 'addr:housenumber': '1075', 'addr:street': 'Granville Street', 'addr:city': 'Vancouver'}"
49.209749,-123.1161225,supermarket,T&T Supermarket,"{'brand:wikidata': 'Q837893', 'addr:housenumber': '458', 'brand:wikipedia': 'en:T & T Supermarket', 'opening_hours': 'Mo-Su 09:00-24:00', 'addr:street': 'SW Marine Drive', 'brand': 'T&T Supermarket', 'addr:postcode': 'V5X 0C4', 'addr:city': 'Vancouver'}"
49.2676796,-123.0694534,supermarket,First Ravioli Store,{'opening_hours': 'Mo-Su 10:00-06:30'}
49.2660422,-123.004925,supermarket,Whole Foods Market,"{'brand:wikidata': 'Q1809448', 'addr:housenumber': '4420', 'brand:wikipedia': 'en:Whole Foods Market', 'opening_hours': 'Mo-Su 08:00-21:00', 'addr:street': 'Lougheed Highway', 'brand': 'Whole Foods Market', 'addr:city': 'Burnaby'}"
49.2683431,-123.1563365,clothes,Kit Ace,"{'addr:housenumber': '2235', 'addr:street': 'West 4th Avenue'}"
49.2683317,-123.1556546,shoes,Gravity Pope,"{'addr:housenumber': '2205', 'addr:street': 'West 4th Avenue'}"
49.2680232,-123.1560029,tea,DavidsTea,"{'brand:wikidata': 'Q3019129', 'addr:housenumber': '2230', 'addr:street': 'West 4th Avenue', 'brand': 'DavidsTea', 'brand:wikipedia': 'en:DavidsTea'}"
49.2680274,-123.1562656,cosmetics,Lush,"{'brand:wikidata': 'Q1585448', 'addr:housenumber': '2248', 'addr:street': 'West 4th Avenue', 'brand': 'Lush', 'brand:wikipedia': 'en:Lush (company)'}"
49.2680982,-123.1581353,butcher,Market Meats,"{'addr:housenumber': '2326', 'addr:street': 'West 4th Avenue'}"
49.2679744,-123.1553862,beauty,Synergy,"{'addr:housenumber': '2200', 'addr:street': 'West 4th Avenue'}"
49.2680151,-123.155485,convenience,THiRSTYYY,"{'addr:province': 'BC', 'website': 'https://www.thirstyyy.com/stores', 'addr:housenumber': '2204', 'opening_hours': 'Mo-Su 10:00-23:00', 'addr:street': 'West 4th Avenue', 'addr:postcode': 'V6K 1N8', 'addr:city': 'Vancouver'}"
49.2680181,-123.1556773,tea,O-Five,"{'addr:housenumber': '2208', 'addr:street': 'West 4th Avenue'}"
49.2680281,-123.1563095,clothes,Exposure,"{'addr:housenumber': '2250', 'addr:street': 'West 4th Avenue'}"
49.2680166,-123.1555813,beauty,Bombay Brow Bar,"{'addr:housenumber': '2206', 'addr:street': 'West 4th Avenue'}"
49.2680316,-123.156533,beauty,Skoah,"{'addr:housenumber': '2258', 'addr:street': 'West 4th Avenue'}"
49.2695913,-123.1459637,beauty,Modern Nails,{'addr:street': 'Burrard Street'}
49.2680312,-123.154639,clothes,Coco's,"{'addr:province': 'BC', 'addr:housenumber': '2190', 'addr:street': 'West 4th Avenue', 'addr:city': 'Vancouver'}"
49.268309,-123.1547454,beauty,Spa on 4th,"{'addr:housenumber': '2185', 'addr:street': 'West 4th Avenue'}"
49.2682771,-123.1538018,beauty,Pure Nail Bar,"{'addr:housenumber': '2139', 'addr:street': 'West 4th Avenue'}"
49.2679296,-123.1498294,clothes,Two of Heart,"{'opening_hours': 'Tu-Sa 12:00-18:00; Su 12:00-17:00', 'addr:street': 'West 4th Avenue'}"
49.2680184,-123.153809,beauty,Beauty Bar,"{'addr:province': 'BC', 'opening_hours': 'Mo-Su 11:00-18:00', 'addr:housenumber': '2142', 'addr:street': 'West 4th Avenue', 'addr:city': 'Vancouver'}"
49.2680312,-123.154768,chocolate,Purdy's,"{'addr:province': 'BC', 'opening_hours': 'Su 12:00-17:00, 10:00-18:00', 'website': 'https://www.purdys.com', 'addr:housenumber': '2196', 'addr:street': '4th Street', 'addr:city': 'Vancouver'}"
49.2682587,-123.1489042,beauty,J Spa,"{'addr:housenumber': '1937', 'addr:street': 'West 4th Avenue'}"
49.2680152,-123.153652,clothes,The North Face,"{'brand:wikidata': 'Q152784', 'addr:province': 'BC', 'alt_name': 'North Face', 'brand:wikipedia': 'en:The North Face', 'opening_hours': 'Mo-Su 11:00-18:00', 'addr:street': 'West 4th Avenue', 'brand': 'The North Face', 'clothes': 'outdoor', 'addr:city': 'Vancouver'}"
49.2682867,-123.1545241,shoes,Miz Mooz,"{'addr:housenumber': '2177', 'addr:street': 'West 4th Avenue'}"
49.2679903,-123.152966,clothes,Ray Rickburn,"{'addr:province': 'BC', 'addr:housenumber': '2100', 'addr:street': 'West 4th Avenue', 'addr:city': 'Vancouver'}"
49.2680269,-123.154134,health_food,Body Energy Club,"{'addr:province': 'BC', 'opening_hours': 'Mo-Fr 08:00-21:00; Sa,Su 07:00-21:00', 'addr:housenumber': '2154', 'addr:street': 'West 4th Avenue', 'addr:city': 'Vancouver'}"
49.2682734,-123.1537626,clothes,Middle Sister,"{'addr:housenumber': '2137', 'addr:street': 'West 4th Avenue'}"
49.2679963,-123.153191,sports,Running Room,"{'brand:wikidata': 'Q102351412', 'addr:province': 'BC', 'addr:housenumber': '2112', 'addr:street': 'West 4th Avenue', 'brand': 'Running Room', 'addr:city': 'Vancouver'}"
49.267944,-123.1493848,clothes,In Again,"{'addr:housenumber': '1962', 'addr:street': 'West 4th Avenue'}"
49.2679472,-123.14951,shoes,Australian Boot Company,"{'addr:province': 'BC', 'image': 'https://cdn.shopify.com/s/files/1/1373/1623/files/4th_West_from_Ashley_-_Apr_2021_9a0e6b19-c221-4009-8776-6229c418f90f_2048x2048.jpg', 'website': 'https://australianboot.com/', 'addr:housenumber': '1968', 'phone': '+1 604-738-2668', 'opening_hours': 'Mo-Su 11:00-18:00', 'addr:street': 'West 4th Avenue', 'addr:postcode': 'V6J 1M5', 'email': 'west4th@australianboot.com', 'addr:city': 'Vancouver'}"
49.2679323,-123.1499689,beauty,Stripped,"{'addr:housenumber': '1990', 'addr:street': 'West 4th Avenue'}"
49.2679714,-123.1513099,clothes,Second Suit,"{'addr:housenumber': '2036', 'addr:street': 'West 4th Avenue'}"
49.2682255,-123.1520608,sports,Sigge's,{}
49.2682448,-123.1519858,beauty,KitsilaNails,{}
49.2680019,-123.1522314,clothes,Motherland,{}
49.2680056,-123.1524128,shoes,Shoes on Fourth,"{'addr:housenumber': '2090', 'addr:street': 'West 4th Avenue'}"
49.2682735,-123.1495703,beauty,Sassy Nails,{}
49.2682189,-123.1506231,clothes,Public Myth,"{'addr:housenumber': '2005', 'addr:street': 'West 4th Avenue'}"
49.268005,-123.1522862,sports,Fitness Depot,{}
49.2679989,-123.1521708,clothes,Movement,{}
49.2682273,-123.1511183,clothes,Blue Sky,"{'addr:housenumber': '2029', 'addr:street': 'West 4th Avenue'}"
49.2682426,-123.1519333,beauty,Bare,{'addr:street': 'West 4th Avenue'}
49.2682481,-123.1524686,clothes,Roots,"{'brand:wikidata': 'Q7366633', 'brand': 'Roots', 'brand:wikipedia': 'en:Roots Canada'}"
49.2682333,-123.1512212,outdoor,Arc'Teryx,"{'opening_hours': 'Mo-Sa 10:00-19:00; Su 11:00-18:00', 'website': 'https://stores.arcteryx.com/kitsilano/', 'addr:housenumber': '2033', 'addr:street': 'West 4th Avenue', 'addr:postcode': 'V6J 1N3'}"
49.2736944,-123.056827,bakery,Half Baked Cookie Company,"{'website': 'https://halfbakedcookiecompany.com/', 'addr:housenumber': '1211', 'opening_hours': 'Th-Fr 10:30-17:30; Sa-Su 10:00 - 17:00', 'addr:street': 'Nanaimo Street', 'addr:postcode': 'V5L 5C5', 'email': 'info@halfbakedcookiecompany.com', 'addr:city': 'Vancouver'}"
49.2328032,-123.0336403,supermarket,Consumers Produce,"{'opening_hours': 'Mo-Su 08:30-19:00', 'addr:housenumber': '3388', 'addr:street': 'Kingsway', 'phone': '+1-604-432-9912', 'addr:postcode': 'V5R 5L2', 'addr:city': 'Vancouver'}"
49.2812615,-123.132356,wholesale,Ultra Love,"{'addr:province': 'BC', 'wheelchair': 'yes', 'toilets:wheelchair': 'no', 'note': 'No longer sells directly to public.', 'website': 'https://ultralove.ca/', 'addr:housenumber': '1151', 'wholesale': 'erotic', 'opening_hours': 'Mo-Sa 10:00-21:00; Su 12:00-18:00', 'addr:street': 'Davie Street', 'addr:city': 'Vancouver'}"
49.2813093,-123.132428,erotic,Fantasy Factory,"{'addr:province': 'BC', 'opening_hours': '24/7', 'wheelchair': 'yes', 'addr:housenumber': '1155', 'addr:street': 'Davie Street', 'addr:city': 'Vancouver'}"
49.2802555,-123.130747,coffee,Amoka,"{'addr:province': 'BC', 'opening_hours': 'Mo-Sa 07:00-16:30, Sa,Su 08:00-16:30', 'addr:housenumber': '1069', 'addr:street': 'Davie Street', 'addr:city': 'Vancouver'}"
49.1914684,-123.0831066,clothes,Smash + Tess,"{'addr:province': 'BC', 'addr:housenumber': '12540', 'addr:street': 'Bridgeport Road', 'addr:postcode': 'V6V 1J5', 'addr:city': 'Richmond'}"
49.1916949,-123.1105464,convenience,Fujiya,"{'addr:housenumber': '113-3086', 'addr:street': 'Saint Edwards Drive', 'phone': '+1-604-270-3715', 'addr:postcode': 'V6X 4C4', 'addr:city': 'Richmond'}"
